quote_id,lead_id,dealer_id,carrier,monthly_premium,quoted_at
2274,4183,20,Carrier A,135.92,2025-08-17 11:18:00
2275,4185,14,In-House Agency,238.41,2025-10-01 12:59:00
2276,4186,31,In-House Agency,283.52,2025-06-25 10:44:00
2277,4188,14,Carrier B,148.2,2025-09-09 10:56:00
2278,4190,59,In-House Agency,303.45,2025-09-20 18:45:00
2279,4192,13,Carrier B,182.91,2025-02-12 12:45:00
2280,4194,42,In-House Agency,262.06,2025-09-19 09:30:00
2281,4195,1,Carrier A,116.89,2025-06-25 13:50:00
2282,4196,57,Carrier A,148.65,2025-02-19 10:34:00
2283,4197,54,Carrier A,216.12,2025-11-16 16:58:00
2284,4199,1,Carrier B,103.14,2025-09-16 10:26:00
2285,4204,55,In-House Agency,108.82,2025-11-15 17:39:00
2286,4208,4,Carrier A,228.11,2025-09-27 17:57:00
2287,4209,2,Carrier B,96.56,2025-01-27 10:41:00
2288,4210,32,In-House Agency,227.45,2025-05-31 09:14:00
2289,4214,19,Carrier B,192.72,2025-05-05 08:03:00
2290,4215,41,In-House Agency,147.07,2025-10-25 13:23:00
2291,4216,42,Carrier A,97.93,2025-07-09 19:31:00
2292,4218,7,Carrier A,140.04,2025-11-21 09:51:00
2293,4219,44,Carrier A,114.49,2025-08-07 17:43:00
2294,4222,15,Carrier A,197.2,2025-03-01 19:28:00
2295,4225,49,Carrier A,173.43,2025-06-23 13:05:00
2296,4227,10,Carrier B,254.64,2025-04-09 08:10:00
2297,4228,29,Carrier A,202.15,2025-08-17 11:09:00
2298,4229,44,In-House Agency,246.18,2025-07-02 16:38:00
2299,4231,21,In-House Agency,268.28,2025-03-02 12:23:00
2300,4232,27,Carrier B,287.58,2025-08-19 19:16:00
2301,4234,1,Carrier B,284.83,2025-04-12 09:29:00
2302,4235,3,In-House Agency,299.76,2025-02-28 18:53:00
2303,4236,30,Carrier B,97.63,2025-03-28 09:36:00
2304,4242,57,Carrier A,143.23,2025-06-03 17:51:00
2305,4252,18,Carrier B,306.93,2025-11-25 18:54:00
2306,4253,16,Carrier A,274.76,2025-08-12 13:53:00
2307,4255,34,In-House Agency,228.33,2025-06-17 10:36:00
2308,4256,23,Carrier B,180.62,2025-09-06 08:25:00
2309,4257,48,Carrier A,114.43,2025-11-12 13:55:00
2310,4259,48,Carrier A,193.98,2025-12-07 17:21:00
2311,4262,46,In-House Agency,119.97,2025-04-23 12:05:00
2312,4264,56,Carrier A,225.98,2025-05-12 10:02:00
2313,4265,16,In-House Agency,156.81,2025-09-09 13:03:00
2314,4267,52,In-House Agency,267.16,2025-01-05 19:38:00
2315,4269,28,In-House Agency,285.95,2025-12-15 09:15:00
2316,4272,19,Carrier A,214.91,2025-02-24 11:33:00
2317,4273,57,Carrier A,198.21,2025-08-31 16:22:00
2318,4275,8,In-House Agency,309.04,2025-08-06 17:13:00
2319,4276,24,In-House Agency,215.21,2025-02-28 11:34:00
2320,4277,57,In-House Agency,152.32,2025-05-01 10:19:00
2321,4278,21,Carrier B,164.21,2025-06-08 16:33:00
2322,4281,47,In-House Agency,199.56,2025-10-03 13:14:00
2323,4282,24,Carrier B,183.36,2025-08-07 18:57:00
2324,4284,5,Carrier A,222.92,2025-08-10 15:13:00
2325,4286,30,In-House Agency,219.85,2025-01-05 08:57:00
2326,4287,10,Carrier B,215.16,2025-02-21 15:15:00
2327,4289,25,In-House Agency,251.58,2025-08-15 17:22:00
2328,4294,3,In-House Agency,238.19,2025-06-13 14:30:00
2329,4295,18,Carrier B,224.3,2025-01-08 17:43:00
2330,4297,4,Carrier B,172.26,2025-07-20 16:16:00
2331,4298,19,Carrier B,177.78,2025-01-24 11:18:00
2332,4300,36,Carrier B,108.01,2025-10-28 11:33:00
2333,4301,6,Carrier B,107.87,2025-09-22 18:07:00
2334,4302,7,In-House Agency,154.02,2025-06-26 15:54:00
2335,4304,58,Carrier A,172.88,2025-04-28 14:06:00
2336,4306,42,In-House Agency,144.01,2025-09-21 16:57:00
2337,4311,37,Carrier A,233.54,2025-12-09 12:35:00
2338,4312,52,In-House Agency,232.3,2025-09-18 15:26:00
2339,4313,55,Carrier A,170.38,2025-10-22 17:06:00
2340,4314,30,Carrier B,187.99,2025-03-07 19:25:00
2341,4315,45,Carrier B,122.13,2025-11-12 17:42:00
2342,4317,1,Carrier B,276.83,2025-10-04 14:46:00
2343,4319,55,Carrier B,298.1,2025-05-26 08:08:00
2344,4324,31,Carrier A,247.35,2025-07-20 13:01:00
2345,4325,58,Carrier B,123.11,2025-06-29 18:45:00
2346,4328,28,Carrier A,262.24,2025-07-31 14:43:00
2347,4330,3,Carrier B,282.19,2025-02-01 15:43:00
2348,4333,31,Carrier B,186.82,2025-03-30 15:33:00
2349,4335,48,Carrier A,273.71,2025-06-08 14:36:00
2350,4337,44,Carrier A,218.06,2025-10-28 12:26:00
2351,4338,3,Carrier A,151.58,2025-05-11 13:37:00
2352,4340,25,Carrier A,214.89,2025-08-12 11:46:00
2353,4341,57,Carrier A,196.92,2025-12-16 15:15:00
2354,4342,16,Carrier B,218.72,2025-01-05 09:25:00
2355,4344,41,In-House Agency,249.52,2025-06-09 19:31:00
2356,4346,55,Carrier B,292.65,2025-10-01 09:03:00
2357,4347,55,Carrier B,116.57,2025-03-31 13:31:00
2358,4348,19,Carrier A,222.96,2025-01-11 12:15:00
2359,4349,16,Carrier B,228.37,2025-08-22 11:51:00
2360,4350,24,Carrier B,180.07,2025-04-20 11:56:00
2361,4351,3,Carrier B,184.19,2025-02-06 08:51:00
2362,4354,3,In-House Agency,227.56,2025-02-12 10:58:00
2363,4355,47,Carrier B,153.03,2025-12-16 19:37:00
2364,4356,26,In-House Agency,103.91,2025-02-01 12:53:00
2365,4357,5,In-House Agency,147.12,2025-10-15 09:45:00
2366,4358,10,Carrier B,225.49,2025-09-07 14:03:00
2367,4359,17,Carrier A,133.58,2025-09-17 14:55:00
2368,4361,32,Carrier A,265.57,2025-06-25 12:35:00
2369,4363,43,In-House Agency,177.0,2025-06-24 13:56:00
2370,4364,20,Carrier A,208.96,2025-05-28 08:44:00
2371,4366,27,Carrier B,251.01,2025-09-19 18:32:00
2372,4367,43,Carrier A,186.58,2025-10-05 17:30:00
2373,4368,48,Carrier B,103.12,2025-02-23 15:27:00
2374,4369,48,Carrier B,304.39,2025-10-06 13:29:00
2375,4370,34,In-House Agency,114.85,2025-11-18 19:10:00
2376,4371,12,In-House Agency,266.04,2025-10-16 09:23:00
2377,4373,58,In-House Agency,268.81,2025-09-30 12:44:00
2378,4374,57,Carrier A,168.58,2025-07-25 14:51:00
2379,4377,26,Carrier A,163.38,2025-05-08 14:28:00
2380,4380,4,Carrier A,228.05,2025-03-10 10:20:00
2381,4381,24,Carrier B,215.22,2025-01-28 15:52:00
2382,4382,54,In-House Agency,95.96,2025-10-02 14:20:00
2383,4384,18,In-House Agency,225.98,2025-08-14 18:31:00
2384,4385,25,Carrier B,155.77,2025-05-22 17:03:00
2385,4386,21,In-House Agency,100.07,2025-10-15 15:27:00
2386,4388,60,In-House Agency,155.79,2025-06-17 15:19:00
2387,4389,51,Carrier A,301.84,2025-01-07 13:04:00
2388,4390,22,Carrier B,97.89,2025-03-27 13:07:00
2389,4391,18,Carrier A,303.07,2025-02-15 08:31:00
2390,4394,38,In-House Agency,174.47,2025-05-17 11:38:00
2391,4395,27,Carrier B,227.36,2025-01-28 10:41:00
2392,4398,51,In-House Agency,163.72,2025-05-28 09:58:00
2393,4405,42,In-House Agency,184.97,2025-03-24 14:12:00
2394,4406,2,In-House Agency,304.86,2025-07-06 10:12:00
2395,4408,30,In-House Agency,229.45,2025-07-09 18:53:00
2396,4410,5,In-House Agency,241.4,2025-08-08 16:04:00
2397,4411,11,Carrier B,176.15,2025-09-12 16:59:00
2398,4413,30,Carrier B,215.13,2025-11-07 08:39:00
2399,4416,35,Carrier A,141.56,2025-07-14 18:32:00
2400,4418,39,In-House Agency,214.49,2025-10-26 19:13:00
2401,4419,12,In-House Agency,208.41,2025-11-30 08:18:00
2402,4421,29,Carrier B,306.17,2025-04-15 12:30:00
2403,4422,18,In-House Agency,268.55,2025-05-11 13:41:00
2404,4423,31,In-House Agency,153.96,2025-08-01 14:16:00
2405,4424,49,In-House Agency,245.06,2025-03-04 16:42:00
2406,4426,28,Carrier A,124.08,2025-07-28 19:26:00
2407,4427,18,In-House Agency,130.18,2025-01-24 19:59:00
2408,4428,36,In-House Agency,238.28,2025-07-29 17:33:00
2409,4429,17,Carrier A,107.99,2025-08-08 13:25:00
2410,4431,38,Carrier A,106.24,2025-03-27 09:09:00
2411,4432,27,In-House Agency,263.39,2025-05-29 17:58:00
2412,4434,56,Carrier B,285.29,2025-06-15 12:54:00
2413,4439,58,In-House Agency,238.58,2025-07-28 09:55:00
2414,4440,59,Carrier A,305.43,2025-05-11 14:58:00
2415,4441,16,In-House Agency,242.45,2025-06-11 13:03:00
2416,4442,13,Carrier A,128.75,2025-05-29 13:44:00
2417,4443,23,In-House Agency,232.45,2025-04-11 16:31:00
2418,4448,15,In-House Agency,187.15,2025-04-30 15:44:00
2419,4449,19,Carrier B,249.66,2025-02-02 17:30:00
2420,4451,43,In-House Agency,204.19,2025-02-09 17:36:00
2421,4452,9,Carrier A,156.1,2025-09-15 17:04:00
2422,4453,37,Carrier B,286.83,2025-10-23 13:07:00
2423,4455,30,Carrier A,222.05,2025-01-19 17:41:00
2424,4456,51,In-House Agency,274.04,2025-12-07 10:33:00
2425,4457,26,Carrier B,304.56,2025-06-09 16:37:00
2426,4459,41,In-House Agency,236.21,2025-07-27 11:08:00
2427,4460,29,Carrier B,103.62,2025-03-25 16:39:00
2428,4463,25,In-House Agency,212.25,2025-10-22 11:32:00
2429,4465,7,Carrier B,190.96,2025-08-06 16:53:00
2430,4469,48,Carrier A,263.97,2025-02-18 10:31:00
2431,4471,56,Carrier A,205.24,2025-08-28 18:03:00
2432,4475,25,Carrier A,111.49,2025-04-07 13:10:00
2433,4476,49,Carrier A,252.57,2025-04-20 12:55:00
2434,4478,43,In-House Agency,138.54,2025-05-21 12:00:00
2435,4479,60,In-House Agency,231.78,2025-03-15 16:21:00
2436,4480,8,Carrier A,235.4,2025-10-06 14:28:00
2437,4482,5,Carrier A,249.78,2025-11-14 08:45:00
2438,4483,12,Carrier B,276.49,2025-07-22 14:23:00
2439,4485,6,Carrier A,146.88,2025-02-05 08:39:00
2440,4489,32,In-House Agency,176.23,2025-10-02 13:55:00
2441,4490,8,Carrier B,120.46,2025-07-23 15:42:00
2442,4491,41,Carrier B,183.67,2025-12-19 08:36:00
2443,4493,56,In-House Agency,206.17,2025-03-21 19:30:00
2444,4494,37,In-House Agency,181.7,2025-10-06 16:47:00
2445,4497,38,In-House Agency,236.44,2025-07-02 09:53:00
2446,4499,42,Carrier B,239.07,2025-03-06 10:42:00
2447,4500,14,Carrier A,266.21,2025-12-09 09:56:00
2448,4501,40,Carrier A,100.66,2025-02-06 15:38:00
2449,4502,17,In-House Agency,149.82,2025-02-01 10:31:00
2450,4503,57,In-House Agency,106.68,2025-02-21 17:32:00
2451,4510,45,Carrier A,173.58,2025-06-16 19:50:00
2452,4511,27,In-House Agency,161.67,2025-02-18 12:40:00
2453,4514,6,Carrier A,306.41,2025-01-10 15:58:00
2454,4517,17,Carrier A,120.2,2025-04-17 13:41:00
2455,4520,11,Carrier B,163.72,2025-04-15 10:52:00
2456,4521,16,Carrier B,265.19,2025-05-14 14:20:00
2457,4522,11,Carrier B,279.19,2025-10-15 13:49:00
2458,4524,11,In-House Agency,135.69,2025-09-24 19:47:00
2459,4528,30,In-House Agency,100.26,2025-07-14 11:53:00
2460,4530,14,In-House Agency,101.67,2025-09-07 19:54:00
2461,4533,24,Carrier A,229.65,2025-04-10 14:09:00
2462,4534,10,Carrier B,240.47,2025-01-10 10:37:00
2463,4538,34,In-House Agency,309.98,2025-04-17 14:00:00
2464,4539,45,Carrier B,175.97,2025-09-11 13:41:00
2465,4540,49,Carrier A,125.14,2025-08-03 13:10:00
2466,4544,46,In-House Agency,237.4,2025-07-26 12:16:00
2467,4545,18,In-House Agency,201.29,2025-04-23 15:54:00
2468,4546,56,Carrier A,267.22,2025-10-18 11:32:00
2469,4547,45,In-House Agency,248.93,2025-05-07 12:11:00
2470,4550,20,Carrier B,208.48,2025-07-18 15:50:00
2471,4551,20,In-House Agency,114.76,2025-04-05 09:34:00
2472,4553,6,Carrier A,304.32,2025-10-11 09:29:00
2473,4554,54,In-House Agency,98.87,2025-04-07 11:42:00
2474,4556,54,Carrier A,270.43,2025-11-07 08:59:00
2475,4557,10,In-House Agency,300.52,2025-09-14 08:27:00
2476,4559,24,Carrier A,162.15,2025-01-14 17:17:00
2477,4560,57,Carrier A,101.3,2025-07-10 14:28:00
2478,4563,15,Carrier A,221.43,2025-12-09 16:01:00
2479,4564,2,Carrier A,248.37,2025-10-10 14:33:00
2480,4571,38,Carrier B,181.27,2025-03-24 14:41:00
2481,4575,22,In-House Agency,302.22,2025-04-28 19:30:00
2482,4579,45,Carrier A,216.58,2025-03-17 10:16:00
2483,4580,28,Carrier A,200.78,2025-12-09 14:00:00
2484,4581,59,Carrier A,308.7,2025-04-17 16:01:00
2485,4582,23,Carrier B,227.02,2025-06-04 13:49:00
2486,4583,36,In-House Agency,182.31,2025-03-30 18:57:00
2487,4584,42,Carrier B,178.09,2025-12-08 19:26:00
2488,4585,31,In-House Agency,151.22,2025-07-12 13:03:00
2489,4586,5,Carrier A,284.34,2025-12-02 17:56:00
2490,4587,34,Carrier B,241.95,2025-06-27 10:00:00
2491,4594,48,Carrier B,305.33,2025-01-13 12:58:00
2492,4595,23,Carrier B,266.67,2025-05-27 15:13:00
2493,4597,27,Carrier A,253.43,2025-09-14 11:10:00
2494,4599,41,In-House Agency,268.24,2025-11-14 09:59:00
2495,4600,5,Carrier A,299.1,2025-12-18 16:28:00
2496,4603,29,Carrier A,207.99,2025-05-10 12:12:00
2497,4604,46,Carrier B,194.17,2025-03-08 10:01:00
2498,4605,17,Carrier B,295.32,2025-08-27 14:55:00
2499,4606,50,In-House Agency,251.12,2025-07-25 08:34:00
2500,4607,34,Carrier B,196.89,2025-11-11 19:56:00
2501,4610,51,Carrier B,141.77,2025-04-02 14:53:00
2502,4613,42,Carrier B,183.67,2025-09-28 17:11:00
2503,4615,60,In-House Agency,117.2,2025-09-06 09:23:00
2504,4616,33,Carrier B,106.04,2025-10-01 11:15:00
2505,4617,5,Carrier A,196.5,2025-09-04 14:58:00
2506,4618,17,Carrier B,198.37,2025-09-29 09:11:00
2507,4619,43,In-House Agency,143.01,2025-05-10 08:49:00
2508,4620,10,Carrier A,222.62,2025-04-07 11:52:00
2509,4621,38,In-House Agency,184.08,2025-09-24 18:05:00
2510,4622,53,Carrier A,308.92,2025-07-22 12:45:00
2511,4623,55,Carrier A,307.25,2025-03-20 11:48:00
2512,4624,19,In-House Agency,234.01,2025-10-11 16:27:00
2513,4626,49,Carrier B,214.83,2025-04-08 17:03:00
2514,4627,50,Carrier B,182.0,2025-09-01 19:15:00
2515,4628,31,Carrier B,198.56,2025-07-13 15:56:00
2516,4629,37,In-House Agency,294.7,2025-03-16 16:58:00
2517,4631,57,Carrier B,201.75,2025-07-15 08:09:00
2518,4632,51,Carrier A,189.2,2025-10-28 14:13:00
2519,4633,38,Carrier B,114.36,2025-06-02 10:27:00
2520,4637,14,Carrier B,221.43,2025-12-17 10:22:00
2521,4638,5,Carrier A,231.44,2025-07-29 16:04:00
2522,4639,44,Carrier B,197.95,2025-12-10 16:45:00
2523,4640,54,Carrier B,273.03,2025-05-29 14:56:00
2524,4641,44,Carrier A,158.06,2025-02-09 19:23:00
2525,4642,19,Carrier B,151.51,2025-04-22 08:24:00
2526,4643,18,In-House Agency,161.71,2025-04-04 19:37:00
2527,4645,47,Carrier B,232.48,2025-12-17 11:26:00
2528,4647,8,In-House Agency,287.18,2025-10-21 11:56:00
2529,4649,22,Carrier B,263.05,2025-08-17 16:31:00
2530,4651,42,Carrier B,198.9,2025-12-18 14:31:00
2531,4654,31,Carrier B,166.91,2025-06-14 18:01:00
2532,4656,34,Carrier A,240.14,2025-03-12 14:31:00
2533,4657,38,Carrier A,307.18,2025-07-24 12:07:00
2534,4659,44,Carrier B,159.53,2025-05-26 13:46:00
2535,4660,39,Carrier B,163.29,2025-06-21 09:55:00
2536,4661,40,Carrier A,144.1,2025-03-09 14:33:00
2537,4663,35,In-House Agency,235.62,2025-09-12 17:13:00
2538,4669,9,Carrier B,180.25,2025-06-07 12:36:00
2539,4670,2,In-House Agency,167.34,2025-06-14 09:08:00
2540,4675,39,Carrier B,123.6,2025-01-21 12:00:00
2541,4676,58,Carrier B,185.98,2025-03-05 14:54:00
2542,4678,28,Carrier B,179.65,2025-11-14 14:05:00
2543,4684,35,In-House Agency,106.14,2025-05-26 17:52:00
2544,4685,40,Carrier B,306.15,2025-03-31 13:56:00
2545,4687,43,In-House Agency,156.0,2025-08-06 19:29:00
2546,4690,35,Carrier B,248.17,2025-03-14 09:08:00
2547,4692,14,Carrier B,176.4,2025-11-28 11:48:00
2548,4696,44,In-House Agency,139.97,2025-04-12 10:47:00
2549,4699,24,In-House Agency,147.23,2025-07-17 17:49:00
2550,4700,23,In-House Agency,297.15,2025-02-11 08:43:00
2551,4701,22,Carrier A,241.66,2025-09-05 09:35:00
2552,4702,28,In-House Agency,252.22,2025-07-10 15:48:00
2553,4703,44,In-House Agency,204.13,2025-07-17 13:33:00
2554,4704,22,In-House Agency,289.85,2025-01-30 08:16:00
2555,4705,58,Carrier B,292.71,2025-10-30 12:30:00
2556,4706,13,Carrier A,241.64,2025-11-13 11:40:00
2557,4707,40,Carrier B,290.6,2025-12-14 17:43:00
2558,4708,5,Carrier B,184.25,2025-07-27 14:17:00
2559,4709,2,Carrier A,307.56,2025-09-10 19:01:00
2560,4710,7,In-House Agency,142.56,2025-12-22 09:21:00
2561,4715,4,In-House Agency,130.37,2025-08-13 12:07:00
2562,4717,31,In-House Agency,169.14,2025-11-14 14:17:00
2563,4718,56,Carrier B,222.4,2025-12-16 11:51:00
2564,4722,34,In-House Agency,95.96,2025-05-25 13:53:00
2565,4723,40,Carrier B,170.15,2025-10-09 12:28:00
2566,4724,46,In-House Agency,138.5,2025-02-16 11:53:00
2567,4726,56,In-House Agency,97.8,2025-01-20 19:32:00
2568,4727,57,Carrier A,107.92,2025-02-15 13:43:00
2569,4729,34,Carrier B,304.45,2025-02-27 13:08:00
2570,4730,53,In-House Agency,183.24,2025-12-04 18:27:00
2571,4732,13,Carrier B,210.75,2025-11-25 17:40:00
2572,4733,46,Carrier A,143.28,2025-09-07 10:42:00
2573,4740,55,In-House Agency,241.95,2025-05-03 08:27:00
2574,4742,4,Carrier A,182.59,2025-07-03 13:27:00
2575,4743,45,In-House Agency,151.03,2025-09-27 19:27:00
2576,4745,19,In-House Agency,159.89,2025-09-14 15:01:00
2577,4746,41,In-House Agency,103.71,2025-04-04 12:22:00
2578,4747,31,In-House Agency,290.98,2025-04-21 14:25:00
2579,4750,49,Carrier A,174.89,2025-02-28 18:09:00
2580,4752,1,Carrier A,199.21,2025-11-21 14:19:00
2581,4753,34,Carrier A,201.51,2025-06-05 11:12:00
2582,4754,56,In-House Agency,135.63,2025-03-07 13:51:00
2583,4757,56,In-House Agency,271.16,2025-04-28 11:51:00
2584,4758,46,Carrier B,244.92,2025-01-08 13:24:00
2585,4759,22,Carrier B,217.53,2025-04-12 12:00:00
2586,4760,1,In-House Agency,104.62,2025-12-07 14:16:00
2587,4761,39,Carrier A,194.89,2025-11-17 12:20:00
2588,4762,9,Carrier A,308.0,2025-09-29 08:00:00
2589,4764,1,Carrier A,212.42,2025-01-08 14:55:00
2590,4765,31,Carrier A,192.68,2025-11-20 08:54:00
2591,4767,30,Carrier A,304.74,2025-07-18 16:03:00
2592,4768,54,In-House Agency,161.27,2025-12-19 10:42:00
2593,4769,14,Carrier A,215.28,2025-06-23 18:52:00
2594,4770,42,In-House Agency,144.39,2025-12-03 11:23:00
2595,4772,53,In-House Agency,199.97,2025-11-10 11:01:00
2596,4774,4,Carrier A,235.2,2025-12-18 10:29:00
2597,4775,59,In-House Agency,112.39,2025-09-20 09:35:00
2598,4776,8,In-House Agency,198.98,2025-09-04 17:16:00
2599,4777,36,Carrier A,273.07,2025-09-23 16:40:00
2600,4778,23,In-House Agency,308.78,2025-08-27 15:20:00
2601,4781,1,Carrier B,279.3,2025-01-02 12:45:00
2602,4785,54,In-House Agency,209.26,2025-05-28 13:28:00
2603,4786,55,Carrier B,229.92,2025-12-15 18:05:00
2604,4787,53,Carrier B,283.26,2025-05-20 15:15:00
2605,4788,31,In-House Agency,183.93,2025-07-15 13:24:00
2606,4789,24,In-House Agency,181.18,2025-01-14 16:30:00
2607,4790,22,Carrier B,228.67,2025-07-02 13:08:00
2608,4792,45,Carrier B,103.68,2025-06-10 17:58:00
2609,4794,24,Carrier A,238.01,2025-12-06 11:56:00
2610,4796,30,Carrier B,158.32,2025-02-19 11:24:00
2611,4797,22,Carrier B,149.37,2025-11-08 17:13:00
2612,4798,20,Carrier B,112.52,2025-09-07 18:47:00
2613,4799,20,Carrier B,231.41,2025-06-15 10:46:00
2614,4800,2,Carrier B,159.33,2025-06-19 10:58:00
2615,4802,29,Carrier A,143.84,2025-08-09 15:33:00
2616,4805,45,Carrier A,292.17,2025-09-25 14:11:00
2617,4806,30,Carrier A,123.77,2025-05-22 19:03:00
2618,4807,58,Carrier B,178.39,2025-01-23 12:17:00
2619,4808,42,In-House Agency,133.53,2025-07-15 16:42:00
2620,4811,31,In-House Agency,265.77,2025-03-13 12:34:00
2621,4812,49,Carrier B,102.64,2025-03-15 13:59:00
2622,4814,1,Carrier A,137.21,2025-05-22 08:32:00
2623,4815,49,Carrier B,146.57,2025-07-13 13:37:00
2624,4817,20,Carrier B,247.96,2025-10-01 11:52:00
2625,4820,24,Carrier B,263.08,2025-01-17 16:38:00
2626,4822,56,Carrier A,180.85,2025-03-10 19:04:00
2627,4824,25,Carrier A,274.17,2025-05-09 10:35:00
2628,4826,9,Carrier A,131.72,2025-11-26 11:01:00
2629,4829,37,Carrier B,120.06,2025-02-21 15:26:00
2630,4830,32,Carrier B,141.34,2025-07-16 09:57:00
2631,4831,30,Carrier A,290.63,2025-01-24 19:21:00
2632,4832,54,Carrier B,164.07,2025-03-26 17:42:00
2633,4834,13,Carrier A,298.42,2025-09-16 11:12:00
2634,4835,51,In-House Agency,308.79,2025-02-14 14:09:00
2635,4836,2,Carrier B,111.0,2025-10-27 12:21:00
2636,4840,45,Carrier B,213.86,2025-04-08 19:56:00
2637,4841,15,Carrier A,252.24,2025-04-21 17:01:00
2638,4842,31,Carrier A,143.37,2025-07-08 19:44:00
2639,4843,1,In-House Agency,272.55,2025-01-05 14:43:00
2640,4844,30,Carrier B,300.14,2025-11-24 14:55:00
2641,4845,43,In-House Agency,241.88,2025-03-14 18:42:00
2642,4848,10,In-House Agency,272.89,2025-08-10 08:47:00
2643,4852,20,Carrier B,135.86,2025-02-05 09:02:00
2644,4854,48,Carrier A,253.59,2025-07-08 14:17:00
2645,4859,34,In-House Agency,198.71,2025-01-10 19:37:00
2646,4862,59,Carrier B,157.17,2025-10-24 12:05:00
2647,4863,55,Carrier A,113.96,2025-05-21 19:33:00
2648,4865,23,Carrier B,181.67,2025-11-28 17:22:00
2649,4866,44,Carrier A,120.26,2025-03-23 19:27:00
2650,4867,49,Carrier B,97.24,2025-07-12 12:44:00
2651,4868,12,Carrier A,126.31,2025-06-12 15:09:00
2652,4873,46,In-House Agency,280.21,2025-05-19 15:45:00
2653,4874,55,In-House Agency,280.67,2025-12-01 12:39:00
2654,4875,20,In-House Agency,296.42,2025-06-20 14:40:00
2655,4876,26,In-House Agency,232.72,2025-08-13 10:44:00
2656,4877,10,Carrier A,237.59,2025-05-23 15:29:00
2657,4878,1,In-House Agency,172.08,2025-09-11 19:44:00
2658,4879,15,Carrier A,239.44,2025-04-12 14:24:00
2659,4882,38,In-House Agency,100.8,2025-08-06 17:11:00
2660,4885,3,Carrier B,171.16,2025-07-25 16:41:00
2661,4886,39,In-House Agency,247.59,2025-01-28 16:53:00
2662,4887,52,Carrier B,109.15,2025-02-10 08:23:00
2663,4895,26,Carrier B,190.05,2025-01-23 13:56:00
2664,4896,57,Carrier B,95.22,2025-06-12 09:10:00
2665,4897,14,Carrier A,203.1,2025-09-11 11:16:00
2666,4898,53,In-House Agency,206.85,2025-07-30 13:07:00
2667,4899,26,Carrier A,155.35,2025-02-17 17:18:00
2668,4901,30,Carrier A,131.42,2025-12-25 14:01:00
2669,4902,12,Carrier A,247.07,2025-09-26 17:20:00
2670,4904,23,In-House Agency,189.79,2025-04-10 09:50:00
2671,4908,29,In-House Agency,98.45,2025-07-25 10:18:00
2672,4909,11,In-House Agency,299.36,2025-11-28 09:20:00
2673,4910,26,Carrier B,203.72,2025-01-06 17:28:00
2674,4911,11,Carrier A,214.71,2025-06-12 13:16:00
2675,4912,59,Carrier A,284.47,2025-01-27 16:25:00
2676,4913,39,Carrier A,225.08,2025-01-12 14:50:00
2677,4914,46,Carrier A,227.86,2025-04-29 12:45:00
2678,4915,32,Carrier A,291.09,2025-09-27 11:59:00
2679,4917,48,In-House Agency,206.99,2025-05-12 12:41:00
2680,4920,4,Carrier B,95.13,2025-12-01 13:12:00
2681,4922,26,Carrier B,155.38,2025-08-22 13:48:00
2682,4923,54,In-House Agency,154.18,2025-08-11 19:10:00
2683,4924,17,In-House Agency,191.66,2025-12-02 13:47:00
2684,4925,13,Carrier A,223.03,2025-02-02 12:01:00
2685,4926,4,In-House Agency,165.96,2025-02-02 17:41:00
2686,4927,54,Carrier B,151.05,2025-03-09 10:14:00
2687,4929,11,In-House Agency,175.93,2025-08-04 13:24:00
2688,4931,49,In-House Agency,159.16,2025-10-24 10:11:00
2689,4932,55,Carrier B,203.43,2025-10-27 19:44:00
2690,4935,34,In-House Agency,262.32,2025-08-24 11:01:00
2691,4936,36,In-House Agency,259.4,2025-06-14 12:44:00
2692,4941,35,Carrier A,176.29,2025-02-16 15:54:00
2693,4943,8,In-House Agency,237.12,2025-07-28 17:46:00
2694,4946,9,Carrier B,117.04,2025-05-17 15:05:00
2695,4947,34,In-House Agency,132.09,2025-12-09 13:09:00
2696,4948,4,Carrier B,152.92,2025-01-16 12:30:00
2697,4950,5,Carrier A,191.95,2025-10-17 08:27:00
2698,4953,11,In-House Agency,250.75,2025-07-03 10:52:00
2699,4954,3,Carrier A,157.83,2025-02-25 17:42:00
2700,4957,12,Carrier B,283.08,2025-01-23 17:32:00
2701,4959,20,Carrier B,295.14,2025-12-14 11:48:00
2702,4960,9,Carrier B,126.57,2025-11-25 17:55:00
2703,4962,22,In-House Agency,253.64,2025-01-30 16:30:00
2704,4963,2,Carrier A,117.54,2025-04-25 08:49:00
2705,4964,50,Carrier A,250.47,2025-12-17 14:32:00
2706,4965,55,In-House Agency,98.64,2025-01-19 19:49:00
2707,4970,5,In-House Agency,122.7,2025-05-06 13:36:00
2708,4971,58,Carrier A,168.17,2025-10-19 18:13:00
2709,4972,27,In-House Agency,152.35,2025-01-11 17:31:00
2710,4973,3,Carrier A,265.79,2025-03-02 13:27:00
2711,4975,42,Carrier B,213.54,2025-12-22 19:21:00
2712,4976,14,Carrier B,116.44,2025-03-30 18:36:00
2713,4978,26,Carrier B,240.44,2025-09-16 14:33:00
2714,4982,35,Carrier A,106.12,2025-01-24 16:50:00
2715,4983,37,In-House Agency,193.63,2025-11-27 16:04:00
2716,4988,48,In-House Agency,156.15,2025-03-16 13:10:00
2717,4989,54,In-House Agency,262.61,2025-07-09 17:34:00
2718,4990,5,Carrier A,201.69,2025-02-01 14:07:00
