lead_id,dealer_id,lead_source,department,status,created_at
1889,24,Web,Service,working,2025-04-30 19:05:00
1890,1,QR Code,Sales,working,2025-02-12 13:50:00
1891,37,Call Center,Sales,working,2025-07-02 19:58:00
1892,57,Web,Sales,working,2025-11-13 08:53:00
1893,4,QR Code,Service,closed,2025-07-01 13:41:00
1894,14,QR Code,Sales,closed,2025-06-05 17:07:00
1895,35,QR Code,Service,new,2025-06-03 11:41:00
1896,22,Call Center,Sales,new,2025-03-17 08:03:00
1897,5,Web,Service,working,2025-10-07 12:02:00
1898,58,Web,Sales,closed,2025-05-04 18:08:00
1899,14,Call Center,Sales,working,2025-12-06 12:37:00
1900,24,Call Center,Sales,working,2025-04-26 15:24:00
1901,55,Web,Sales,new,2025-03-22 10:40:00
1902,30,Web,Sales,new,2025-10-03 18:11:00
1903,37,Call Center,Service,working,2025-03-18 13:54:00
1904,58,QR Code,Sales,new,2025-08-04 08:40:00
1905,35,Web,Sales,new,2025-10-12 08:09:00
1906,8,Web,Sales,new,2025-02-15 10:39:00
1907,19,Web,F&I,working,2025-12-14 13:48:00
1908,37,QR Code,Sales,closed,2025-10-12 10:05:00
1909,52,Call Center,F&I,new,2025-04-02 15:23:00
1910,29,Call Center,Service,new,2025-02-28 11:45:00
1911,1,Call Center,Sales,new,2025-04-03 09:41:00
1912,47,Call Center,Sales,closed,2025-12-05 09:33:00
1913,32,QR Code,Sales,new,2025-01-03 14:06:00
1914,33,Call Center,Sales,working,2025-08-12 16:35:00
1915,11,Call Center,Sales,closed,2025-12-20 08:45:00
1916,5,Web,Service,new,2025-10-08 16:58:00
1917,58,QR Code,Sales,working,2025-03-30 08:42:00
1918,35,QR Code,F&I,new,2025-03-07 10:42:00
1919,4,Call Center,Sales,working,2025-05-10 12:41:00
1920,44,QR Code,Service,new,2025-03-06 10:02:00
1921,4,QR Code,Service,new,2025-05-22 10:08:00
1922,32,Call Center,Service,new,2025-07-03 11:23:00
1923,3,QR Code,Sales,working,2025-03-08 08:26:00
1924,39,Web,Sales,working,2025-04-29 14:57:00
1925,40,Call Center,Sales,new,2025-10-03 18:01:00
1926,39,Web,Service,closed,2025-02-15 19:04:00
1927,34,Call Center,F&I,new,2025-04-22 12:15:00
1928,48,Web,Sales,working,2025-10-05 14:10:00
1929,57,Web,Service,working,2025-07-08 15:48:00
1930,3,Call Center,Service,new,2025-07-16 09:36:00
1931,29,Web,F&I,closed,2025-08-09 12:38:00
1932,46,QR Code,Sales,new,2025-04-26 12:41:00
1933,11,Call Center,Sales,new,2025-08-21 14:08:00
1934,42,QR Code,Sales,closed,2025-10-12 10:06:00
1935,55,QR Code,F&I,new,2025-09-20 16:47:00
1936,10,Call Center,Service,closed,2025-11-24 09:42:00
1937,44,Web,Sales,closed,2025-07-14 13:51:00
1938,12,QR Code,Sales,closed,2025-07-07 11:14:00
1939,24,Web,F&I,closed,2025-05-17 14:58:00
1940,44,Web,Sales,working,2025-05-18 14:37:00
1941,47,QR Code,Service,closed,2025-05-18 13:12:00
1942,14,Call Center,Sales,working,2025-05-24 12:23:00
1943,33,Web,Sales,working,2025-02-14 17:09:00
1944,8,Call Center,Sales,working,2025-05-03 10:15:00
1945,42,QR Code,Sales,new,2025-10-06 14:52:00
1946,15,Web,Sales,closed,2025-12-03 08:01:00
1947,24,Web,Sales,closed,2025-10-09 12:20:00
1948,33,Web,Sales,closed,2025-08-24 18:56:00
1949,4,Web,Sales,new,2025-02-27 18:59:00
1950,2,Web,Service,closed,2025-09-28 10:14:00
1951,30,Call Center,Sales,working,2025-08-20 18:20:00
1952,29,Call Center,Sales,working,2025-10-02 13:41:00
1953,12,Call Center,Sales,working,2025-03-07 15:42:00
1954,13,Web,Sales,working,2025-03-03 11:36:00
1955,8,Web,Sales,closed,2025-04-22 19:05:00
1956,23,QR Code,Service,new,2025-03-20 19:01:00
1957,12,QR Code,Service,working,2025-10-22 11:22:00
1958,41,Call Center,Service,new,2025-08-15 16:38:00
1959,1,Web,F&I,closed,2025-05-28 19:53:00
1960,54,Web,Sales,new,2025-04-24 14:27:00
1961,25,Web,Service,new,2025-11-07 16:51:00
1962,55,Call Center,F&I,closed,2025-10-11 18:35:00
1963,12,Web,Service,closed,2025-02-15 14:59:00
1964,17,Web,Service,working,2025-10-01 11:20:00
1965,10,QR Code,Sales,closed,2025-03-24 09:48:00
1966,17,Web,Sales,closed,2025-03-20 19:36:00
1967,23,Call Center,Sales,closed,2025-07-27 13:13:00
1968,56,Call Center,F&I,new,2025-05-06 16:03:00
1969,21,QR Code,F&I,new,2025-04-28 18:35:00
1970,4,Web,Service,new,2025-09-18 17:53:00
1971,43,Web,Sales,closed,2025-07-07 12:50:00
1972,28,Call Center,Sales,closed,2025-05-18 13:21:00
1973,38,QR Code,Sales,closed,2025-04-19 15:22:00
1974,4,Call Center,Service,new,2025-09-02 12:10:00
1975,7,QR Code,Service,new,2025-03-11 12:04:00
1976,37,QR Code,Sales,closed,2025-05-05 14:29:00
1977,5,Web,Sales,working,2025-03-26 11:05:00
1978,50,Call Center,Sales,working,2025-04-05 18:48:00
1979,42,Web,Sales,closed,2025-10-06 11:40:00
1980,58,Call Center,Sales,new,2025-06-08 18:49:00
1981,38,Web,Sales,new,2025-11-23 10:02:00
1982,41,Web,Sales,closed,2025-08-22 08:00:00
1983,28,Web,Sales,working,2025-09-12 17:28:00
1984,57,Web,Service,working,2025-02-15 13:27:00
1985,3,Web,Sales,working,2025-05-12 11:22:00
1986,30,Call Center,Sales,closed,2025-08-14 17:41:00
1987,12,Web,Sales,closed,2025-07-08 10:29:00
1988,23,Web,Service,new,2025-05-25 12:21:00
1989,56,QR Code,Sales,closed,2025-05-30 12:50:00
1990,16,Call Center,Service,working,2025-11-08 12:37:00
1991,4,Web,Sales,new,2025-10-31 17:46:00
1992,34,Web,Sales,new,2025-10-26 09:00:00
1993,49,Web,Sales,closed,2025-10-20 10:07:00
1994,49,Web,Sales,closed,2025-01-23 13:12:00
1995,55,Call Center,Sales,new,2025-03-06 12:17:00
1996,55,Web,F&I,new,2025-06-05 19:39:00
1997,56,Web,F&I,working,2025-08-25 16:45:00
1998,13,QR Code,Sales,closed,2025-06-19 15:00:00
1999,28,QR Code,Service,new,2025-02-10 12:45:00
2000,35,Web,Sales,new,2025-10-09 12:56:00
2001,19,Web,Sales,closed,2025-04-04 09:01:00
2002,44,Web,Service,closed,2025-12-03 08:02:00
2003,58,Web,Service,new,2025-11-30 17:55:00
2004,32,Web,Sales,working,2025-08-13 11:02:00
2005,24,Call Center,Sales,closed,2025-01-25 17:17:00
2006,60,Call Center,Sales,closed,2025-03-23 10:39:00
2007,1,Call Center,Sales,working,2025-03-11 17:06:00
2008,29,QR Code,Service,closed,2025-02-04 14:50:00
2009,40,Web,Sales,closed,2025-06-27 08:11:00
2010,16,Call Center,Sales,new,2025-01-15 08:08:00
2011,59,Call Center,Sales,new,2025-01-09 10:42:00
2012,19,Web,Sales,closed,2025-01-27 14:58:00
2013,43,Web,Service,new,2025-10-07 15:41:00
2014,32,Web,Sales,closed,2025-06-14 17:59:00
2015,60,Call Center,Sales,closed,2025-05-16 16:14:00
2016,21,Call Center,Service,closed,2025-11-03 19:21:00
2017,16,Call Center,Service,working,2025-09-06 17:49:00
2018,51,Call Center,Sales,new,2025-04-06 08:07:00
2019,52,Call Center,Service,new,2025-11-11 15:54:00
2020,40,Web,Service,new,2025-11-13 17:20:00
2021,58,Web,Sales,new,2025-02-26 10:57:00
2022,11,Web,F&I,new,2025-01-11 10:07:00
2023,25,Call Center,Service,new,2025-04-09 19:34:00
2024,13,Web,Sales,new,2025-05-29 12:32:00
2025,32,QR Code,Sales,working,2025-09-18 08:17:00
2026,50,Call Center,Service,working,2025-06-10 15:16:00
2027,58,Web,Sales,closed,2025-04-04 11:10:00
2028,39,Web,Sales,new,2025-06-12 15:58:00
2029,35,Call Center,Service,new,2025-02-12 08:41:00
2030,38,Web,Service,closed,2025-06-12 17:25:00
2031,53,QR Code,Sales,new,2025-11-15 08:27:00
2032,36,Call Center,Sales,closed,2025-06-23 09:14:00
2033,49,Call Center,Sales,closed,2025-01-21 11:45:00
2034,5,Call Center,Sales,new,2025-11-25 09:53:00
2035,8,QR Code,Sales,working,2025-07-10 16:26:00
2036,34,Web,Sales,new,2025-06-17 14:19:00
2037,49,QR Code,Sales,working,2025-03-10 10:36:00
2038,59,Web,Service,working,2025-09-12 11:53:00
2039,39,QR Code,Sales,working,2025-08-11 18:11:00
2040,5,Web,Sales,working,2025-01-24 16:13:00
2041,8,QR Code,Sales,closed,2025-05-25 17:49:00
2042,56,Call Center,Sales,closed,2025-02-27 15:09:00
2043,27,QR Code,Sales,closed,2025-10-29 12:36:00
2044,7,Call Center,Sales,new,2025-11-30 09:47:00
2045,23,QR Code,Sales,working,2025-04-11 11:34:00
2046,18,QR Code,F&I,closed,2025-05-06 19:00:00
2047,36,Call Center,F&I,closed,2025-12-19 10:42:00
2048,50,Call Center,Sales,working,2025-11-10 16:44:00
2049,57,QR Code,Service,working,2025-04-16 18:50:00
2050,14,Web,Sales,closed,2025-04-20 09:32:00
2051,20,Call Center,F&I,new,2025-02-25 10:42:00
2052,12,QR Code,Service,new,2025-08-25 16:30:00
2053,41,QR Code,Sales,closed,2025-07-09 16:33:00
2054,30,QR Code,Sales,closed,2025-09-15 14:37:00
2055,42,QR Code,Service,working,2025-05-07 18:31:00
2056,25,QR Code,F&I,working,2025-07-08 16:24:00
2057,40,QR Code,Service,new,2025-07-01 13:28:00
2058,41,Call Center,Service,closed,2025-11-22 12:56:00
2059,20,Web,Sales,working,2025-02-02 15:01:00
2060,36,Web,Sales,closed,2025-11-01 15:16:00
2061,44,QR Code,Sales,working,2025-11-13 09:32:00
2062,19,QR Code,F&I,working,2025-08-23 11:25:00
2063,35,Call Center,F&I,working,2025-10-01 17:34:00
2064,33,Call Center,Sales,new,2025-07-21 09:53:00
2065,3,Web,Sales,working,2025-03-25 08:25:00
2066,18,Web,Sales,new,2025-10-01 11:00:00
2067,35,QR Code,Sales,closed,2025-10-21 08:21:00
2068,17,QR Code,Sales,new,2025-02-24 08:09:00
2069,29,Call Center,Sales,new,2025-07-09 08:43:00
2070,39,QR Code,Sales,working,2025-07-02 14:18:00
2071,58,Web,Sales,new,2025-05-31 16:48:00
2072,41,Web,Sales,closed,2025-04-15 09:03:00
2073,3,Web,Sales,working,2025-07-21 14:35:00
2074,26,Call Center,Sales,new,2025-07-11 14:09:00
2075,9,Web,F&I,closed,2025-03-01 17:27:00
2076,9,Web,Service,new,2025-06-11 10:07:00
2077,22,Call Center,F&I,closed,2025-05-01 18:18:00
2078,21,QR Code,Sales,working,2025-07-10 13:10:00
2079,9,Web,Service,new,2025-05-28 09:10:00
2080,56,Call Center,Sales,new,2025-11-02 14:08:00
2081,6,QR Code,Service,new,2025-02-04 18:09:00
2082,30,Call Center,Sales,working,2025-09-11 16:41:00
2083,36,Call Center,Sales,closed,2025-06-16 12:10:00
2084,23,QR Code,F&I,new,2025-03-13 14:07:00
2085,21,Web,Service,working,2025-09-08 09:03:00
2086,20,Web,Sales,working,2025-05-18 18:13:00
2087,47,Call Center,Service,working,2025-06-01 09:22:00
2088,45,Web,Sales,working,2025-10-20 17:13:00
2089,56,QR Code,Sales,closed,2025-02-05 16:58:00
2090,12,Call Center,Sales,closed,2025-08-07 16:56:00
2091,13,Web,Service,working,2025-01-05 10:20:00
2092,21,Call Center,Sales,working,2025-04-03 14:20:00
2093,14,QR Code,Sales,closed,2025-06-17 08:06:00
2094,31,QR Code,Sales,new,2025-08-15 17:51:00
2095,37,Web,Service,working,2025-05-12 12:57:00
2096,37,QR Code,F&I,closed,2025-01-09 19:21:00
2097,58,Call Center,Service,working,2025-05-28 12:47:00
2098,50,Web,Service,closed,2025-09-22 17:46:00
2099,32,QR Code,Service,working,2025-06-18 16:08:00
2100,48,QR Code,Sales,new,2025-02-26 09:28:00
2101,30,QR Code,Service,closed,2025-10-03 18:53:00
2102,56,Call Center,Sales,working,2025-08-20 17:33:00
2103,28,Call Center,Sales,working,2025-09-12 16:06:00
2104,49,QR Code,Sales,new,2025-08-11 17:15:00
2105,32,Call Center,Sales,working,2025-10-03 17:00:00
2106,2,QR Code,F&I,closed,2025-11-13 17:40:00
2107,54,Web,Sales,new,2025-02-23 13:20:00
2108,6,QR Code,Sales,closed,2025-11-18 16:48:00
2109,21,Call Center,Service,new,2025-04-10 19:47:00
2110,20,QR Code,F&I,working,2025-03-10 09:15:00
2111,3,Call Center,Service,working,2025-10-21 16:51:00
2112,30,Web,Sales,working,2025-04-16 19:50:00
2113,32,Web,Service,new,2025-04-16 15:05:00
2114,46,QR Code,Sales,working,2025-01-04 14:05:00
2115,32,Call Center,Sales,new,2025-10-18 09:24:00
2116,59,Web,Sales,working,2025-05-03 08:54:00
2117,22,Web,Sales,new,2025-05-08 14:51:00
2118,40,Web,Service,new,2025-08-25 13:34:00
2119,41,Web,Service,new,2025-06-03 13:07:00
2120,1,Call Center,Sales,new,2025-05-16 14:08:00
2121,33,Web,Service,closed,2025-02-22 12:29:00
2122,26,QR Code,Service,closed,2025-05-14 17:40:00
2123,59,QR Code,Sales,closed,2025-01-02 16:48:00
2124,40,Web,Service,working,2025-09-18 13:07:00
2125,16,QR Code,Service,working,2025-06-18 10:54:00
2126,52,QR Code,F&I,new,2025-10-11 14:53:00
2127,18,Call Center,Sales,new,2025-01-18 17:32:00
2128,58,QR Code,Sales,closed,2025-02-03 15:28:00
2129,23,Call Center,Service,new,2025-09-20 14:18:00
2130,29,Web,Sales,closed,2025-01-08 08:38:00
2131,2,QR Code,Sales,new,2025-04-06 13:16:00
2132,3,Call Center,Service,new,2025-05-15 11:57:00
2133,4,Web,Service,closed,2025-12-20 12:06:00
2134,11,Web,F&I,new,2025-05-19 16:41:00
2135,60,Call Center,Service,closed,2025-03-15 15:01:00
2136,48,Web,Sales,working,2025-10-13 12:55:00
2137,27,Call Center,Sales,new,2025-04-15 15:53:00
2138,42,Call Center,Sales,new,2025-12-11 09:34:00
2139,4,Call Center,Sales,closed,2025-01-19 14:06:00
2140,14,Web,Sales,closed,2025-01-26 14:28:00
2141,11,Call Center,Service,new,2025-01-29 17:21:00
2142,16,Web,Service,new,2025-07-20 17:23:00
2143,21,Call Center,Sales,new,2025-01-16 10:21:00
2144,37,Call Center,Service,new,2025-01-07 17:29:00
2145,48,Web,F&I,closed,2025-09-18 14:31:00
2146,46,QR Code,Sales,new,2025-05-24 15:07:00
2147,36,Web,Service,working,2025-02-05 12:19:00
2148,60,Call Center,Sales,new,2025-03-09 18:25:00
2149,10,QR Code,Sales,working,2025-12-07 12:47:00
2150,52,Call Center,Sales,new,2025-08-31 11:43:00
2151,31,Call Center,Service,closed,2025-07-29 12:46:00
2152,44,Web,F&I,closed,2025-03-10 13:37:00
2153,8,QR Code,Sales,new,2025-06-13 10:51:00
2154,27,Web,Sales,closed,2025-05-11 18:26:00
2155,20,Web,Sales,closed,2025-08-22 11:28:00
2156,36,QR Code,Sales,new,2025-02-15 15:18:00
2157,37,Call Center,Sales,new,2025-03-08 08:25:00
2158,47,Call Center,Sales,closed,2025-09-28 18:08:00
2159,51,Call Center,Sales,working,2025-06-16 16:27:00
2160,27,Web,Sales,new,2025-06-13 19:54:00
2161,48,Call Center,Sales,working,2025-03-17 08:56:00
2162,16,QR Code,Service,working,2025-05-30 15:15:00
2163,40,Call Center,Sales,closed,2025-01-03 17:05:00
2164,55,Web,Sales,closed,2025-02-17 18:09:00
2165,9,Web,Sales,working,2025-12-17 19:53:00
2166,35,QR Code,Sales,closed,2025-10-23 17:02:00
2167,55,Web,Sales,working,2025-10-08 14:15:00
2168,57,QR Code,Service,working,2025-02-19 09:59:00
2169,45,Web,Sales,closed,2025-05-13 12:09:00
2170,13,Web,Service,closed,2025-11-22 08:04:00
2171,25,QR Code,Sales,working,2025-10-22 17:56:00
2172,56,Web,Sales,closed,2025-07-27 08:06:00
2173,46,Call Center,Service,new,2025-10-04 10:41:00
2174,23,Call Center,Sales,closed,2025-09-14 13:57:00
2175,1,Call Center,Sales,new,2025-05-31 16:08:00
2176,22,QR Code,Sales,working,2025-02-24 09:40:00
2177,58,Call Center,F&I,new,2025-07-23 15:38:00
2178,30,Call Center,Sales,closed,2025-02-14 10:12:00
2179,9,QR Code,F&I,closed,2025-10-18 14:04:00
2180,1,QR Code,Sales,working,2025-09-12 11:52:00
2181,47,Web,Sales,new,2025-05-13 12:41:00
2182,25,Call Center,Service,working,2025-01-13 11:00:00
2183,36,Call Center,Sales,working,2025-08-04 16:10:00
2184,12,Web,F&I,closed,2025-07-21 14:54:00
2185,18,QR Code,F&I,working,2025-02-09 16:28:00
2186,24,Call Center,Sales,new,2025-01-08 16:19:00
2187,20,QR Code,Service,closed,2025-08-03 10:07:00
2188,23,Web,Sales,new,2025-03-25 08:25:00
2189,18,QR Code,Service,new,2025-05-25 09:42:00
2190,32,QR Code,Sales,closed,2025-04-11 10:29:00
2191,51,QR Code,F&I,closed,2025-05-28 10:46:00
2192,50,Web,Service,new,2025-01-10 08:11:00
2193,46,Call Center,Sales,closed,2025-07-25 16:27:00
2194,33,Call Center,F&I,new,2025-07-17 10:03:00
2195,13,QR Code,Sales,closed,2025-02-23 17:38:00
2196,4,Call Center,Service,new,2025-02-11 08:13:00
2197,38,QR Code,Sales,new,2025-08-27 19:06:00
2198,49,Call Center,Service,working,2025-07-18 18:45:00
2199,49,QR Code,Sales,new,2025-01-27 17:41:00
2200,29,Call Center,Sales,new,2025-06-24 19:07:00
2201,31,Web,Sales,new,2025-03-12 19:14:00
2202,50,Web,F&I,new,2025-11-12 10:57:00
2203,50,QR Code,Sales,working,2025-03-03 11:02:00
2204,36,QR Code,Service,closed,2025-01-08 13:50:00
2205,19,Call Center,Sales,working,2025-04-10 10:10:00
2206,8,QR Code,Sales,working,2025-07-20 17:42:00
2207,36,Web,Sales,closed,2025-06-30 15:01:00
2208,8,QR Code,Service,working,2025-05-06 19:47:00
2209,10,Web,Sales,new,2025-02-15 14:57:00
2210,42,Web,F&I,new,2025-09-25 12:54:00
2211,19,Call Center,Sales,new,2025-09-15 12:58:00
2212,24,Web,Sales,working,2025-02-06 19:35:00
2213,45,Web,Service,new,2025-05-29 11:42:00
2214,40,Call Center,Sales,new,2025-06-18 09:00:00
2215,10,QR Code,Service,closed,2025-09-09 14:54:00
2216,21,Call Center,Sales,working,2025-08-30 19:48:00
2217,8,QR Code,Service,working,2025-03-12 15:21:00
2218,9,QR Code,Sales,closed,2025-04-30 15:32:00
2219,52,Web,Sales,closed,2025-11-03 14:01:00
2220,23,Web,Sales,working,2025-02-03 11:03:00
2221,30,Web,Sales,working,2025-03-04 18:30:00
2222,34,Call Center,F&I,working,2025-01-09 09:53:00
2223,50,QR Code,Sales,new,2025-07-21 15:11:00
2224,54,Call Center,Sales,working,2025-06-03 12:08:00
2225,56,Web,Sales,closed,2025-04-16 14:30:00
2226,47,Web,Service,working,2025-09-16 18:44:00
2227,15,Call Center,Service,working,2025-04-01 11:16:00
2228,58,QR Code,F&I,working,2025-06-17 12:49:00
2229,48,QR Code,Sales,working,2025-08-31 15:45:00
2230,2,QR Code,Sales,new,2025-05-04 15:13:00
2231,48,Web,Service,new,2025-03-08 08:45:00
2232,32,QR Code,Sales,working,2025-08-07 09:27:00
2233,15,Web,Sales,new,2025-01-17 14:37:00
2234,37,Call Center,Sales,working,2025-10-09 10:43:00
2235,29,Call Center,F&I,new,2025-08-26 14:59:00
2236,14,Web,Service,new,2025-04-05 12:58:00
2237,51,Web,F&I,closed,2025-08-16 08:34:00
2238,39,QR Code,Service,new,2025-04-23 15:44:00
2239,8,Call Center,Sales,new,2025-07-18 12:49:00
2240,28,Call Center,Service,closed,2025-01-31 14:28:00
2241,23,QR Code,Sales,closed,2025-04-16 19:40:00
2242,2,QR Code,Sales,closed,2025-08-20 14:19:00
2243,27,Web,Service,new,2025-09-11 10:02:00
2244,39,Call Center,Sales,new,2025-01-24 13:49:00
2245,20,QR Code,Sales,working,2025-05-02 16:36:00
2246,38,Call Center,F&I,working,2025-04-26 11:15:00
2247,4,QR Code,F&I,new,2025-02-28 13:18:00
2248,33,QR Code,Sales,new,2025-10-11 17:12:00
2249,16,Call Center,Sales,new,2025-04-09 14:58:00
2250,54,Web,Sales,closed,2025-05-18 08:28:00
2251,49,Web,Sales,closed,2025-11-03 17:39:00
2252,24,Call Center,Sales,new,2025-05-23 14:11:00
2253,56,QR Code,Sales,new,2025-05-18 15:21:00
2254,51,QR Code,Sales,working,2025-02-20 15:04:00
2255,7,Web,Sales,working,2025-09-04 10:27:00
2256,18,Web,Sales,closed,2025-08-31 18:58:00
2257,52,Call Center,Sales,closed,2025-04-28 10:42:00
2258,35,Web,F&I,working,2025-05-18 08:12:00
2259,14,Call Center,Sales,new,2025-03-13 12:15:00
2260,4,Web,Sales,closed,2025-09-22 15:40:00
2261,56,Call Center,F&I,closed,2025-03-09 16:15:00
2262,17,QR Code,Sales,closed,2025-11-18 09:37:00
2263,14,Call Center,Sales,closed,2025-05-01 14:22:00
2264,19,Web,Sales,closed,2025-08-10 13:40:00
2265,11,QR Code,Sales,working,2025-06-14 10:25:00
2266,2,Web,Sales,new,2025-09-18 18:37:00
2267,24,Call Center,F&I,closed,2025-06-06 13:47:00
2268,12,QR Code,Service,closed,2025-06-30 14:10:00
2269,20,Call Center,Sales,new,2025-08-17 17:48:00
2270,37,QR Code,Sales,new,2025-03-31 17:44:00
2271,26,QR Code,Sales,new,2025-03-29 14:25:00
2272,3,QR Code,Sales,new,2025-01-10 08:47:00
2273,37,Call Center,Sales,new,2025-04-23 16:39:00
2274,15,Call Center,Service,working,2025-07-15 08:59:00
2275,28,Web,Sales,closed,2025-03-08 16:45:00
2276,1,QR Code,Sales,working,2025-01-08 10:12:00
2277,44,Call Center,F&I,new,2025-02-26 14:07:00
2278,18,Call Center,F&I,new,2025-05-28 15:11:00
2279,49,Web,F&I,new,2025-01-17 12:38:00
2280,36,Call Center,F&I,working,2025-08-14 17:39:00
2281,12,QR Code,Sales,new,2025-06-03 12:35:00
2282,15,Web,Sales,working,2025-05-18 11:32:00
2283,37,Web,Sales,new,2025-05-11 10:22:00
2284,50,Web,Service,working,2025-10-02 10:26:00
2285,3,QR Code,Sales,new,2025-05-24 16:27:00
2286,18,QR Code,Sales,new,2025-02-02 17:21:00
2287,12,Web,Service,new,2025-02-16 13:49:00
2288,2,QR Code,Service,working,2025-01-17 16:04:00
2289,7,Call Center,Sales,closed,2025-05-31 12:17:00
2290,54,Web,F&I,working,2025-11-30 14:54:00
2291,58,Web,Service,closed,2025-02-04 09:33:00
2292,8,QR Code,Sales,new,2025-01-06 19:29:00
2293,54,Web,Sales,new,2025-10-15 13:26:00
2294,28,Web,F&I,new,2025-01-18 19:15:00
2295,2,Web,Service,new,2025-07-27 16:59:00
2296,18,QR Code,Sales,closed,2025-02-11 15:32:00
2297,28,Call Center,Sales,working,2025-06-18 18:38:00
2298,3,Web,Service,closed,2025-07-18 14:13:00
2299,49,Web,Sales,working,2025-09-04 18:20:00
2300,55,QR Code,Sales,new,2025-12-10 10:53:00
2301,49,QR Code,F&I,closed,2025-02-09 19:28:00
2302,52,QR Code,Sales,closed,2025-10-25 17:05:00
2303,37,Call Center,Sales,closed,2025-10-02 10:26:00
2304,57,Call Center,Sales,working,2025-04-15 19:58:00
2305,35,Web,Service,new,2025-08-05 14:37:00
2306,43,Call Center,Service,new,2025-05-01 13:19:00
2307,41,QR Code,Sales,working,2025-11-04 13:49:00
2308,27,Call Center,F&I,closed,2025-08-19 10:04:00
2309,53,Web,Sales,working,2025-10-03 12:38:00
2310,43,Call Center,Service,closed,2025-05-06 18:52:00
2311,30,Call Center,Sales,closed,2025-10-03 08:24:00
2312,42,QR Code,Sales,new,2025-05-19 13:56:00
2313,38,Call Center,Sales,working,2025-01-27 17:58:00
2314,10,QR Code,Sales,new,2025-12-01 11:28:00
2315,8,Call Center,F&I,new,2025-09-01 14:40:00
2316,34,Call Center,Sales,working,2025-11-24 10:33:00
2317,55,Web,Sales,closed,2025-01-10 18:37:00
2318,37,QR Code,Service,closed,2025-04-05 12:05:00
2319,52,Web,Sales,new,2025-08-30 16:02:00
2320,52,Web,Sales,working,2025-03-31 12:17:00
2321,12,QR Code,Service,closed,2025-01-06 18:09:00
2322,60,Call Center,Sales,new,2025-03-21 08:11:00
2323,18,Web,Sales,closed,2025-10-19 08:15:00
2324,42,Call Center,Sales,working,2025-08-18 11:24:00
2325,28,QR Code,Service,closed,2025-05-11 16:52:00
2326,45,QR Code,Sales,new,2025-05-20 13:55:00
2327,29,Call Center,Sales,working,2025-09-13 19:25:00
2328,30,QR Code,F&I,working,2025-11-06 12:37:00
2329,43,Call Center,Service,working,2025-03-31 10:38:00
